V2X,USDJPY 1M Vol,EURUSD Risk Reversal,GTGBP3MO Corp,GTITL3MO Corp,JPM EMBI+ Sovereign Spread,US Economic Activity Surprise,China Economic Activity Surprise,US Trade Policy Uncertainty,China Economic Policy Uncertainty,EU Consumer Confidence,Copper 1 year carry
0.2028616526195974,0.9907239224985311,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.0136042919589576,-0.16436015150245648,-0.6416108677773036,-1.0279521965705196,2.2004246540131334,0.2433236960378522
0.16523325249287474,0.8778865436025961,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5719665791887566,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.05133106832549711,0.6683314113672878,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5719665791887566,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.08901269430930724,0.7489295391500986,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.18317639210527756,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.01884081299190524,0.8617669180460337,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.18317639210527756,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.05336503589991452,1.1760996163989959,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.18317639210527756,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.07472169543129789,1.2325183058469635,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.18317639210527756,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.048280116963870814,1.103561301394466,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.43860972166293655,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.0686197927080453,0.8456472924894719,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.43860972166293655,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.09506137117547238,0.7811687902632228,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.43860972166293655,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.05539900347433194,0.7650491647066611,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3467632170110433,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.04121445631049714,0.5474342196930716,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3467632170110433,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
0.049297100751079695,0.5071351558016662,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.055502695000506,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.008670975119817818,0.4265370280188554,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.7379518077199376,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.05646921311862827,0.6522117858107255,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.7379518077199376,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.13477696473370027,0.7811687902632228,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.7379518077199376,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.09409761324535094,0.8375874797111906,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.7379518077199376,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.09409761324535094,1.1358005525075903,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.9854158391497805,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.10426745111743836,1.2163986802904012,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.9854158391497805,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.082910791586055,0.6763912241455691,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.9854158391497805,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.08596174294768129,0.6683314113672878,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.9854158391497805,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.1388448998825351,0.5071351558016662,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.6782167208836105,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.006637007545400405,0.5071351558016662,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.9171570682289192,-0.16436015150245648,0.7337360423439472,-0.709052154539576,2.2004246540131334,0.2433236960378522
-0.12359014307440395,0.5554940324713528,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.5213947933771041,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.10019951596860353,0.6199725346976013,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.636014089928479,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.10426745111743836,0.4910155302451038,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.391460584771404,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.12053919171277802,0.5071351558016662,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.1604895355539115,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.2202036028592334,0.5716136580279146,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3048377790342707,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.20901678119993744,0.6360921602541636,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3048377790342707,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.2456281975394516,0.6522117858107255,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3048377790342707,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.2730867597940872,0.5071351558016662,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.3048377790342707,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.3239359491545236,0.5232547813582286,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-1.391460584771404,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.3920738628975082,0.5393744069147904,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.23646674219476202,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.4093625872800567,0.36205852579260694,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.23646674219476202,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.4297022630242312,0.34593890023604457,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.23646674219476202,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.3229189653673147,0.28146039800979616,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.23646674219476202,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.3605473654940377,0.40235758968401236,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.005495692977269499,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.33410578702661065,0.26534077245323373,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.005495692977269499,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.28427358145338316,0.26534077245323373,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,-0.005495692977269499,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.31173214370801877,0.25728095967495257,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.6651034199173225,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.3046132571975576,0.26534077245323373,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.6651034199173225,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.24257724617782528,0.26534077245323373,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.1494981495993728,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.1103693538406906,0.28146039800979616,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.6114402480343575,-0.16436015150245648,-0.44081841450993847,-0.8627194787006774,1.6844456772469478,0.2433236960378522
-0.1408788674569525,0.297580023566358,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.3357718310565043,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.11952220792556914,0.28146039800979616,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.1824841140240732,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.13782791609532621,0.31369964912292037,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.118244641289415,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.04426540767212343,0.37817815134916877,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,1.08865429084961,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.12460712686161285,0.36205852579260694,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5275464044067547,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.1408788674569525,0.27340058523151495,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5275464044067547,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.17037139728600553,0.28146039800979616,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5275464044067547,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.1876601216685541,0.39429777690573115,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5275464044067547,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.23850931102899048,0.39429777690573115,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.5416139480584651,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.24969613268828642,0.12026414244417451,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.8097981546206302,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.30156230583593135,0.20086227022698533,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.8097981546206302,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.2985113544743054,0.24922114689667135,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.7865139444384887,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.34020768974986326,0.23310152134010953,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.3904744766083148,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.34732657626032437,0.12026414244417451,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.19248939181552266,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.3788530736637948,0.12026414244417451,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.41452096748094297,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.3717341871533337,0.13638376800073634,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.41452096748094297,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.3788530736637948,0.14444358077901753,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.41452096748094297,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.4093625872800567,0.4265370280188554,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.41452096748094297,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
-0.3880059277486733,0.28146039800979616,0.4976792724695089,-0.46433788529209247,-0.5969730902377228,-1.9440149411666656,0.22547535624022305,-0.16436015150245648,-0.30048262106056384,-0.9445289497024305,1.6844456772469478,0.2433236960378522
